Tmc,TmcType,RoadNumber,RoadName,IsPrimary,FirstName,TmcLinear,Country,State,County,Zip,Direction,StartLat,StartLong,EndLat,EndLong,Miles,FRC,Border_Set,F_System,Urban_Code,FacilType,StrucType,ThruLanes,Route_Numb,Route_Sign,Route_Qual,AltRteName,AADT,AADT_Singl,AADT_Combi,NHS,NHS_Pct,Strhnt_Typ,Strhnt_Pct,Truck,geometry,Jan._lottr,Feb._lottr,Mar._lottr,Q1_lottr,Jan._tttr,Feb._tttr,Mar._tttr,Q1_tttr,Jan._ed,Feb._ed,Mar._ed,start,end,met_region,elevation,color_lottr,MidLat,MidLong,path
121-04666,P1,I-65,I-65,1,US-31W/Exit 98,144,UNITED STATES,TENNESSEE,SUMNER,37072,S,36.41504,-86.72049,36.34936,-86.7178,4.821809669488423,1,N,1,61273,2,,4.0,65.0,2.0,1.0,65,56540,14135,1696,1,100,1,100,1,"LINESTRING (-86.72049 36.41504, -86.72096999999999 36.41436, -86.72107 36.41423, -86.72111 36.41418, -86.72116 36.41411, -86.72145 36.41373, -86.72159000000001 36.41356, -86.72172999999999 36.41337, -86.72177000000001 36.41331, -86.72215 36.41279, -86.72235999999999 36.41246, -86.72256 36.41204, -86.72266999999999 36.41175, -86.72273 36.41153, -86.72280000000001 36.41124, -86.72284999999999 36.41086, -86.7229 36.41034, -86.72293000000001 36.40968, -86.72296 36.40915, -86.72299 36.40835, -86.723 36.40756, -86.72299 36.40705, -86.72297 36.40685, -86.72293000000001 36.40655, -86.72287 36.4063, -86.72281 36.40604, -86.72274 36.40581, -86.72263 36.40557, -86.72242 36.40512, -86.72217999999999 36.40469, -86.7218 36.40404, -86.72141000000001 36.40338, -86.72099 36.40272, -86.72056000000001 36.40205, -86.7201 36.40139, -86.71984999999999 36.40104, -86.71965 36.40076, -86.71948 36.40052, -86.71922000000001 36.40018, -86.71858 36.39934, -86.71841000000001 36.39912, -86.71811 36.39868, -86.71784 36.39823, -86.71766 36.39788, -86.71751999999999 36.39752, -86.71744 36.39728, -86.71738000000001 36.39703, -86.71720999999999 36.39621, -86.71708 36.3956, -86.71684 36.39449, -86.71669 36.39376, -86.7166 36.39336, -86.71652 36.39298, -86.7162 36.39145, -86.71598 36.39044, -86.71552 36.38829, -86.71523000000001 36.38688, -86.71499 36.38579, -86.71489 36.38517, -86.71477 36.38446, -86.71465000000001 36.38354, -86.71459 36.38303, -86.71451999999999 36.38252, -86.71438999999999 36.38161, -86.71429999999999 36.38102, -86.71422 36.38061, -86.71413 36.3801, -86.71402999999999 36.37967, -86.71393999999999 36.37928, -86.71375 36.37856, -86.71366 36.37824, -86.71343 36.37747, -86.71319 36.37676, -86.71294 36.37605, -86.7124 36.37461, -86.71235 36.37445, -86.71219000000001 36.37394, -86.71213 36.3737, -86.71208 36.3735, -86.71202 36.37319, -86.71195 36.37272, -86.71193 36.37242, -86.71193 36.3722, -86.71194 36.3717, -86.712 36.3712, -86.71202 36.37104, -86.71207 36.37076, -86.71216 36.37043, -86.71226 36.37011, -86.71232999999999 36.36992, -86.71243 36.36967, -86.71250999999999 36.36949, -86.71266 36.36917, -86.71278 36.36895, -86.71293 36.36868, -86.71311 36.36841, -86.71342 36.36798, -86.71373 36.36759, -86.71402999999999 36.36725, -86.71447999999999 36.36676, -86.71504 36.36613, -86.7159 36.36517, -86.71697 36.36399, -86.71812 36.36269, -86.71841999999999 36.36233, -86.7186 36.36208, -86.71886000000001 36.36173, -86.71906 36.36141, -86.71935000000001 36.36089, -86.71969 36.36019, -86.71981 36.35992, -86.71995 36.35954, -86.72014 36.35888, -86.72022 36.35853, -86.72029999999999 36.35815, -86.72033999999999 36.35788, -86.72038000000001 36.35748, -86.72042 36.35682, -86.72042 36.35645, -86.72038999999999 36.35597, -86.72035 36.35557, -86.72029000000001 36.35518, -86.72024 36.35491, -86.72014 36.35451, -86.72004 36.35417, -86.71993999999999 36.35387, -86.71982 36.3535, -86.71963 36.35306, -86.71939999999999 36.35257, -86.71894 36.35167, -86.71866 36.3511, -86.7178 36.34936)",1.031746031746032,1.15,1.403875968992249,1.0972762645914398,1.0923076923076922,1.715648854961832,3.936821705426343,2.2280155642023343,963.53,2416.61,16473.55,"-86.72049,36.41504","-86.7178,36.34936",3,1.4,"(252.433425, 169.265685, 52.239045000000004)",36.3822,-86.719145,"((-86.72049, 36.41504), (-86.72097, 36.41436), (-86.72107, 36.41423), (-86.72111, 36.41418), (-86.72116, 36.41411), (-86.72145, 36.41373), (-86.72159, 36.41356), (-86.72173, 36.41337), (-86.72177, 36.41331), (-86.72215, 36.41279), (-86.72236, 36.41246), (-86.72256, 36.41204), (-86.72267, 36.41175), (-86.72273, 36.41153), (-86.7228, 36.41124), (-86.72285, 36.41086), (-86.7229, 36.41034), (-86.72293, 36.40968), (-86.72296, 36.40915), (-86.72299, 36.40835), (-86.723, 36.40756), (-86.72299, 36.40705), (-86.72297, 36.40685), (-86.72293, 36.40655), (-86.72287, 36.4063), (-86.72281, 36.40604), (-86.72274, 36.40581), (-86.72263, 36.40557), (-86.72242, 36.40512), (-86.72218, 36.40469), (-86.7218, 36.40404), (-86.72141, 36.40338), (-86.72099, 36.40272), (-86.72056, 36.40205), (-86.7201, 36.40139), (-86.71985, 36.40104), (-86.71965, 36.40076), (-86.71948, 36.40052), (-86.71922, 36.40018), (-86.71858, 36.39934), (-86.71841, 36.39912), (-86.71811, 36.39868), (-86.71784, 36.39823), (-86.71766, 36.39788), (-86.71752, 36.39752), (-86.71744, 36.39728), (-86.71738, 36.39703), (-86.71721, 36.39621), (-86.71708, 36.3956), (-86.71684, 36.39449), (-86.71669, 36.39376), (-86.7166, 36.39336), (-86.71652, 36.39298), (-86.7162, 36.39145), (-86.71598, 36.39044), (-86.71552, 36.38829), (-86.71523, 36.38688), (-86.71499, 36.38579), (-86.71489, 36.38517), (-86.71477, 36.38446), (-86.71465, 36.38354), (-86.71459, 36.38303), (-86.71452, 36.38252), (-86.71439, 36.38161), (-86.7143, 36.38102), (-86.71422, 36.38061), (-86.71413, 36.3801), (-86.71403, 36.37967), (-86.71394, 36.37928), (-86.71375, 36.37856), (-86.71366, 36.37824), (-86.71343, 36.37747), (-86.71319, 36.37676), (-86.71294, 36.37605), (-86.7124, 36.37461), (-86.71235, 36.37445), (-86.71219, 36.37394), (-86.71213, 36.3737), (-86.71208, 36.3735), (-86.71202, 36.37319), (-86.71195, 36.37272), (-86.71193, 36.37242), (-86.71193, 36.3722), (-86.71194, 36.3717), (-86.712, 36.3712), (-86.71202, 36.37104), (-86.71207, 36.37076), (-86.71216, 36.37043), (-86.71226, 36.37011), (-86.71233, 36.36992), (-86.71243, 36.36967), (-86.71251, 36.36949), (-86.71266, 36.36917), (-86.71278, 36.36895), (-86.71293, 36.36868), (-86.71311, 36.36841), (-86.71342, 36.36798), (-86.71373, 36.36759), (-86.71403, 36.36725), (-86.71448, 36.36676), (-86.71504, 36.36613), (-86.7159, 36.36517), (-86.71697, 36.36399), (-86.71812, 36.36269), (-86.71842, 36.36233), (-86.7186, 36.36208), (-86.71886, 36.36173), (-86.71906, 36.36141), (-86.71935, 36.36089), (-86.71969, 36.36019), (-86.71981, 36.35992), (-86.71995, 36.35954), (-86.72014, 36.35888), (-86.72022, 36.35853), (-86.7203, 36.35815), (-86.72034, 36.35788), (-86.72038, 36.35748), (-86.72042, 36.35682), (-86.72042, 36.35645), (-86.72039, 36.35597), (-86.72035, 36.35557), (-86.72029, 36.35518), (-86.72024, 36.35491), (-86.72014, 36.35451), (-86.72004, 36.35417), (-86.71994, 36.35387), (-86.71982, 36.3535), (-86.71963, 36.35306), (-86.7194, 36.35257), (-86.71894, 36.35167), (-86.71866, 36.3511), (-86.7178, 36.34936))"
121-04682,P1,TN-386,TN-386,1,US-31E/Main St/Johnny Cash Pky,146,UNITED STATES,TENNESSEE,SUMNER,37075,S,36.35507,-86.53776,36.32917,-86.55364,2.200971949103777,3,N,2,61273,2,,4.0,386.0,4.0,1.0,386,47552,950,840,1,100,0,0,0,"LINESTRING (-86.53776000000001 36.35507, -86.53838 36.3546, -86.53874 36.35432, -86.53894 36.35417, -86.53933000000001 36.35387, -86.53946999999999 36.35377, -86.54007 36.3533, -86.54062 36.35288, -86.54134000000001 36.35225, -86.54246000000001 36.35125, -86.54442 36.34949, -86.54617 36.34795, -86.54783 36.34647, -86.54836 36.346, -86.54872 36.34567, -86.54881 36.34558, -86.54912 36.34527, -86.54931999999999 36.34505, -86.54953 36.34479, -86.5498 36.34437, -86.55001 36.34402, -86.55014 36.34373, -86.55025999999999 36.34337, -86.55038 36.34296, -86.55045 36.34268, -86.55047 36.34244, -86.5505 36.34217, -86.5505 36.3418, -86.55047 36.34145, -86.5504 36.3411, -86.55033 36.34076, -86.55019 36.34028, -86.55015 36.34016, -86.54985000000001 36.33918, -86.54931000000001 36.3374, -86.54897 36.33631, -86.54881 36.3358, -86.54874 36.33554, -86.54864999999999 36.33522, -86.54862 36.33506, -86.54859 36.33494, -86.54855000000001 36.33467, -86.54853 36.33442, -86.54852 36.33419, -86.54854 36.33376, -86.54859 36.33348, -86.54868 36.33314, -86.54875 36.33289, -86.54883 36.3327, -86.54893 36.33246, -86.54899 36.33235, -86.54907 36.33219, -86.5492 36.33199, -86.54931999999999 36.33182, -86.54944999999999 36.33165, -86.54971 36.33134, -86.54983 36.33121, -86.55004 36.33101, -86.55031 36.33079, -86.55067 36.33053, -86.55092 36.33037, -86.55110999999999 36.33026, -86.55137000000001 36.33013, -86.55198 36.32984, -86.55261 36.32956, -86.55316999999999 36.32933, -86.55364 36.32917)",1.0341880341880345,1.0641666666666667,1.1146341463414635,1.0420168067226891,1.1512605042016806,1.512916666666667,2.324999999999997,1.4680672268907549,0.0,22.53,773.34,"-86.53776,36.35507","-86.55364,36.32917",3,1.11,"(117.20386500000001, 0.91137, 168.370635)",36.342119999999994,-86.54570000000001,"((-86.53776, 36.35507), (-86.53838, 36.3546), (-86.53874, 36.35432), (-86.53894, 36.35417), (-86.53933, 36.35387), (-86.53947, 36.35377), (-86.54007, 36.3533), (-86.54062, 36.35288), (-86.54134, 36.35225), (-86.54246, 36.35125), (-86.54442, 36.34949), (-86.54617, 36.34795), (-86.54783, 36.34647), (-86.54836, 36.346), (-86.54872, 36.34567), (-86.54881, 36.34558), (-86.54912, 36.34527), (-86.54932, 36.34505), (-86.54953, 36.34479), (-86.5498, 36.34437), (-86.55001, 36.34402), (-86.55014, 36.34373), (-86.55026, 36.34337), (-86.55038, 36.34296), (-86.55045, 36.34268), (-86.55047, 36.34244), (-86.5505, 36.34217), (-86.5505, 36.3418), (-86.55047, 36.34145), (-86.5504, 36.3411), (-86.55033, 36.34076), (-86.55019, 36.34028), (-86.55015, 36.34016), (-86.54985, 36.33918), (-86.54931, 36.3374), (-86.54897, 36.33631), (-86.54881, 36.3358), (-86.54874, 36.33554), (-86.54865, 36.33522), (-86.54862, 36.33506), (-86.54859, 36.33494), (-86.54855, 36.33467), (-86.54853, 36.33442), (-86.54852, 36.33419), (-86.54854, 36.33376), (-86.54859, 36.33348), (-86.54868, 36.33314), (-86.54875, 36.33289), (-86.54883, 36.3327), (-86.54893, 36.33246), (-86.54899, 36.33235), (-86.54907, 36.33219), (-86.5492, 36.33199), (-86.54932, 36.33182), (-86.54945, 36.33165), (-86.54971, 36.33134), (-86.54983, 36.33121), (-86.55004, 36.33101), (-86.55031, 36.33079), (-86.55067, 36.33053), (-86.55092, 36.33037), (-86.55111, 36.33026), (-86.55137, 36.33013), (-86.55198, 36.32984), (-86.55261, 36.32956), (-86.55317, 36.32933), (-86.55364, 36.32917))"
121-04308,P1,TN-155,BRILEY PKWY,1,I-65/Exit 16,93,UNITED STATES,TENNESSEE,DAVIDSON,37207,E,36.24133,-86.75736,36.24111,-86.75553,0.103089627494762,3,N,2,61273,2,,4.0,155.0,4.0,1.0,155,60554,2354,1816,1,100,0,0,0,"LINESTRING (-86.75736000000001 36.24133, -86.75713 36.2413, -86.75633000000001 36.2412, -86.75552999999999 36.24111)",1.125,1.125,1.0,1.125,1.25,1.375,1.25,1.375,0.0,13.5,3.74,"-86.75736,36.24133","-86.75553,36.24111",3,1.0,"(12.847665, 7.599765, 134.633625)",36.24122,-86.756445,"((-86.75736, 36.24133), (-86.75713, 36.2413), (-86.75633, 36.2412), (-86.75553, 36.24111))"
121-04377,P1,US-27,US-27,1,Sequoyah Rd,100,UNITED STATES,TENNESSEE,HAMILTON,37379,S,35.27274,-85.15791,35.25364,-85.17575,1.671512059057683,2,N,2,15832,2,,4.0,27.0,3.0,1.0,27,25420,1779,508,1,100,0,0,1,"LINESTRING (-85.15791 35.27274, -85.15809 35.27238, -85.15832 35.27193, -85.15864000000001 35.2713, -85.15891999999999 35.27075, -85.15933 35.26999, -85.15962 35.26946, -85.15989999999999 35.26905, -85.1604 35.26838, -85.16073 35.26798, -85.16116 35.26752, -85.16265 35.26589, -85.16427 35.26412, -85.16494 35.26341, -85.16561 35.26278, -85.16679999999999 35.26171, -85.16836000000001 35.26034, -85.16972 35.25918, -85.17337000000001 35.256, -85.17437 35.25513, -85.17466 35.25485, -85.17527 35.25419, -85.17552999999999 35.2539, -85.17574999999999 35.25364)",1.0449438202247192,1.0449438202247192,1.0538461538461543,1.0449438202247192,1.1521739130434785,1.1397849462365592,1.1521739130434785,1.1521739130434785,0.0,0.0,4.78,"-85.15791,35.27274","-85.17575,35.25364",2,1.05,"(68.26426500000001, 3.24258, 158.18822999999998)",35.263189999999994,-85.16683,"((-85.15791, 35.27274), (-85.15809, 35.27238), (-85.15832, 35.27193), (-85.15864, 35.2713), (-85.15892, 35.27075), (-85.15933, 35.26999), (-85.15962, 35.26946), (-85.1599, 35.26905), (-85.1604, 35.26838), (-85.16073, 35.26798), (-85.16116, 35.26752), (-85.16265, 35.26589), (-85.16427, 35.26412), (-85.16494, 35.26341), (-85.16561, 35.26278), (-85.1668, 35.26171), (-85.16836, 35.26034), (-85.16972, 35.25918), (-85.17337, 35.256), (-85.17437, 35.25513), (-85.17466, 35.25485), (-85.17527, 35.25419), (-85.17553, 35.2539), (-85.17575, 35.25364))"
121-04475,P1,I-65,I-65,1,Cool Springs Blvd/Exit 68,87,UNITED STATES,TENNESSEE,WILLIAMSON,37067,S,35.96253,-86.80912,35.95375,-86.81215,0.62975830553294,1,N,1,61273,2,,8.0,65.0,2.0,1.0,65,137740,6887,5509,1,100,1,100,1,"LINESTRING (-86.80911999999999 35.96253, -86.80953 35.96131, -86.80958 35.96116, -86.80968 35.96088, -86.80972 35.96076, -86.80985 35.96038, -86.81004 35.95985, -86.81028999999999 35.95914, -86.81036 35.95894, -86.81057 35.95832, -86.81061 35.95819, -86.81081 35.95763, -86.81111 35.95676, -86.81115 35.95665, -86.81182 35.95469, -86.81185000000001 35.95461, -86.81215 35.95375)",1.0606060606060606,1.0588235294117647,1.0606060606060606,1.0606060606060606,1.121212121212121,1.3823529411764706,1.121212121212121,1.1515151515151516,0.0,5.69,0.0,"-86.80912,35.96253","-86.81215,35.95375",3,1.06,"(74.83689000000001, 2.604315, 160.51995)",35.95814,-86.81063499999999,"((-86.80912, 35.96253), (-86.80953, 35.96131), (-86.80958, 35.96116), (-86.80968, 35.96088), (-86.80972, 35.96076), (-86.80985, 35.96038), (-86.81004, 35.95985), (-86.81029, 35.95914), (-86.81036, 35.95894), (-86.81057, 35.95832), (-86.81061, 35.95819), (-86.81081, 35.95763), (-86.81111, 35.95676), (-86.81115, 35.95665), (-86.81182, 35.95469), (-86.81185, 35.95461), (-86.81215, 35.95375))"
121-04515,P1,I-40,I-40,1,US-231/Exit 238,121,UNITED STATES,TENNESSEE,WILSON,37087,W,36.18846,-86.2688,36.1825,-86.29599,1.571787660080717,1,N,1,61273,2,,4.0,40.0,2.0,1.0,40,52398,12169,1064,1,100,1,100,1,"LINESTRING (-86.2688 36.18846, -86.26925 36.18835, -86.26945000000001 36.1883, -86.27015 36.18814, -86.27068 36.18802, -86.27084000000001 36.18799, -86.27109 36.18793, -86.27198 36.18773, -86.27318 36.18745, -86.2734 36.1874, -86.27667 36.18665, -86.27789 36.18637, -86.28024000000001 36.18585, -86.28427000000001 36.18493, -86.28642000000001 36.18444, -86.28888999999999 36.18389, -86.29161000000001 36.18327, -86.29281 36.183, -86.29362 36.18282, -86.2942 36.18272, -86.29464 36.18264, -86.29528999999999 36.18257, -86.29536 36.18256, -86.29599 36.1825)",1.0304878048780488,1.0481927710843373,1.0365853658536586,1.0240963855421688,1.1048192771084335,1.4883720930232558,1.2073170731707317,1.1589285714285704,977.21,160.43,169.35,"-86.2688,36.18846","-86.29599,36.1825",3,1.04,"(52.895925000000005, 4.44771, 152.064915)",36.18548,-86.28239500000001,"((-86.2688, 36.18846), (-86.26925, 36.18835), (-86.26945, 36.1883), (-86.27015, 36.18814), (-86.27068, 36.18802), (-86.27084, 36.18799), (-86.27109, 36.18793), (-86.27198, 36.18773), (-86.27318, 36.18745), (-86.2734, 36.1874), (-86.27667, 36.18665), (-86.27789, 36.18637), (-86.28024, 36.18585), (-86.28427, 36.18493), (-86.28642, 36.18444), (-86.28889, 36.18389), (-86.29161, 36.18327), (-86.29281, 36.183), (-86.29362, 36.18282), (-86.2942, 36.18272), (-86.29464, 36.18264), (-86.29529, 36.18257), (-86.29536, 36.18256), (-86.29599, 36.1825))"
121N11563,P1,TN-386,TN-386,1,Big Station Camp Blvd/Exit 12,146,UNITED STATES,TENNESSEE,SUMNER,37066,W,36.36089,-86.52991,36.35507,-86.53776,0.593881101546753,3,N,2,61273,2,,4.0,386.0,4.0,1.0,386,43541,870,870,1,100,0,0,0,"LINESTRING (-86.52991 36.36089, -86.53057 36.36048, -86.53131999999999 36.35997, -86.53161 36.35975, -86.53194000000001 36.35951, -86.53237 36.35918, -86.5331 36.35862, -86.53353 36.35829, -86.53524 36.35698, -86.53666 36.3559, -86.53729 36.35542, -86.53743 36.35531, -86.53776000000001 36.35507)",1.032258064516129,1.064516129032258,1.064516129032258,1.032258064516129,1.125,1.4516129032258065,1.8161290322580608,1.3870967741935485,84.43,2.28,104.74,"-86.52991,36.36089","-86.53776,36.35507",3,1.06,"(78.08355, 2.27001, 161.59197)",36.35798,-86.53383500000001,"((-86.52991, 36.36089), (-86.53057, 36.36048), (-86.53132, 36.35997), (-86.53161, 36.35975), (-86.53194, 36.35951), (-86.53237, 36.35918), (-86.5331, 36.35862), (-86.53353, 36.35829), (-86.53524, 36.35698), (-86.53666, 36.3559), (-86.53729, 36.35542), (-86.53743, 36.35531), (-86.53776, 36.35507))"
113+15314,P1,I-269,BILL MORRIS PKWY,1,I-269,81,UNITED STATES,TENNESSEE,FAYETTE,38017,S,35.04012,-89.63828,35.0331,-89.64067,0.509991679157393,2,N,1,56116,2,,4.0,269.0,2.0,1.0,269,5285,950,178,1,100,0,0,0,"LINESTRING (-89.63827999999999 35.04012, -89.63831 35.0397, -89.63834 35.03918, -89.63836999999999 35.03877, -89.63842 35.03836, -89.63848 35.03799, -89.63858 35.03751, -89.63866 35.03716, -89.63876 35.0368, -89.63885999999999 35.03649, -89.63890000000001 35.03637, -89.63899000000001 35.03611, -89.63919 35.03563, -89.63933 35.03534, -89.63943999999999 35.03512, -89.63959 35.03481, -89.63967 35.03468, -89.63979 35.03447, -89.64005 35.03398, -89.64032 35.03359, -89.64051000000001 35.03333, -89.64067 35.0331)",1.0714285714285714,1.0714285714285714,1.0740740740740742,1.0714285714285714,1.1428571428571428,1.3793103448275863,1.1724137931034482,1.1428571428571428,0.0,1.38,0.0,"-89.63828,35.04012","-89.64067,35.0331",4,1.07,"(84.51363, 1.596555, 163.53558)",35.036609999999996,-89.639475,"((-89.63828, 35.04012), (-89.63831, 35.0397), (-89.63834, 35.03918), (-89.63837, 35.03877), (-89.63842, 35.03836), (-89.63848, 35.03799), (-89.63858, 35.03751), (-89.63866, 35.03716), (-89.63876, 35.0368), (-89.63886, 35.03649), (-89.6389, 35.03637), (-89.63899, 35.03611), (-89.63919, 35.03563), (-89.63933, 35.03534), (-89.63944, 35.03512), (-89.63959, 35.03481), (-89.63967, 35.03468), (-89.63979, 35.03447), (-89.64005, 35.03398), (-89.64032, 35.03359), (-89.64051, 35.03333), (-89.64067, 35.0331))"
113+15314,P1,I-269,BILL MORRIS PKWY,1,I-269,81,UNITED STATES,TENNESSEE,FAYETTE,38017,S,35.04012,-89.63828,35.0331,-89.64067,0.509991679157393,2,N,1,56116,2,,4.0,269.0,2.0,1.0,269,5285,950,178,1,100,0,0,0,"LINESTRING (-89.63827999999999 35.04012, -89.63831 35.0397, -89.63834 35.03918, -89.63836999999999 35.03877, -89.63842 35.03836, -89.63848 35.03799, -89.63858 35.03751, -89.63866 35.03716, -89.63876 35.0368, -89.63885999999999 35.03649, -89.63890000000001 35.03637, -89.63899000000001 35.03611, -89.63919 35.03563, -89.63933 35.03534, -89.63943999999999 35.03512, -89.63959 35.03481, -89.63967 35.03468, -89.63979 35.03447, -89.64005 35.03398, -89.64032 35.03359, -89.64051000000001 35.03333, -89.64067 35.0331)",1.0714285714285714,1.0714285714285714,1.0740740740740742,1.0714285714285714,1.1428571428571428,1.3793103448275863,1.1724137931034482,1.1428571428571428,0.0,1.38,0.0,"-89.63828,35.04012","-89.64067,35.0331",4,1.07,"(84.51363, 1.596555, 163.53558)",35.036609999999996,-89.639475,"((-89.63828, 35.04012), (-89.63831, 35.0397), (-89.63834, 35.03918), (-89.63837, 35.03877), (-89.63842, 35.03836), (-89.63848, 35.03799), (-89.63858, 35.03751), (-89.63866, 35.03716), (-89.63876, 35.0368), (-89.63886, 35.03649), (-89.6389, 35.03637), (-89.63899, 35.03611), (-89.63919, 35.03563), (-89.63933, 35.03534), (-89.63944, 35.03512), (-89.63959, 35.03481), (-89.63967, 35.03468), (-89.63979, 35.03447), (-89.64005, 35.03398), (-89.64032, 35.03359), (-89.64051, 35.03333), (-89.64067, 35.0331))"
113+15314,P1,I-269,BILL MORRIS PKWY,1,I-269,81,UNITED STATES,TENNESSEE,FAYETTE,38017,S,35.04012,-89.63828,35.0331,-89.64067,0.509991679157393,2,N,1,56116,2,,4.0,269.0,2.0,1.0,269,5285,950,178,1,100,0,0,0,"LINESTRING (-89.63827999999999 35.04012, -89.63831 35.0397, -89.63834 35.03918, -89.63836999999999 35.03877, -89.63842 35.03836, -89.63848 35.03799, -89.63858 35.03751, -89.63866 35.03716, -89.63876 35.0368, -89.63885999999999 35.03649, -89.63890000000001 35.03637, -89.63899000000001 35.03611, -89.63919 35.03563, -89.63933 35.03534, -89.63943999999999 35.03512, -89.63959 35.03481, -89.63967 35.03468, -89.63979 35.03447, -89.64005 35.03398, -89.64032 35.03359, -89.64051000000001 35.03333, -89.64067 35.0331)",1.0714285714285714,1.0714285714285714,1.0740740740740742,1.0714285714285714,1.1428571428571428,1.3793103448275863,1.1724137931034482,1.1428571428571428,0.0,1.38,0.0,"-89.63828,35.04012","-89.64067,35.0331",4,1.07,"(84.51363, 1.596555, 163.53558)",35.036609999999996,-89.639475,"((-89.63828, 35.04012), (-89.63831, 35.0397), (-89.63834, 35.03918), (-89.63837, 35.03877), (-89.63842, 35.03836), (-89.63848, 35.03799), (-89.63858, 35.03751), (-89.63866, 35.03716), (-89.63876, 35.0368), (-89.63886, 35.03649), (-89.6389, 35.03637), (-89.63899, 35.03611), (-89.63919, 35.03563), (-89.63933, 35.03534), (-89.63944, 35.03512), (-89.63959, 35.03481), (-89.63967, 35.03468), (-89.63979, 35.03447), (-89.64005, 35.03398), (-89.64032, 35.03359), (-89.64051, 35.03333), (-89.64067, 35.0331))"
113+15314,P1,I-269,BILL MORRIS PKWY,1,I-269,81,UNITED STATES,TENNESSEE,FAYETTE,38017,S,35.04012,-89.63828,35.0331,-89.64067,0.509991679157393,2,N,1,56116,2,,4.0,269.0,2.0,1.0,269,5285,950,178,1,100,0,0,0,"LINESTRING (-89.63827999999999 35.04012, -89.63831 35.0397, -89.63834 35.03918, -89.63836999999999 35.03877, -89.63842 35.03836, -89.63848 35.03799, -89.63858 35.03751, -89.63866 35.03716, -89.63876 35.0368, -89.63885999999999 35.03649, -89.63890000000001 35.03637, -89.63899000000001 35.03611, -89.63919 35.03563, -89.63933 35.03534, -89.63943999999999 35.03512, -89.63959 35.03481, -89.63967 35.03468, -89.63979 35.03447, -89.64005 35.03398, -89.64032 35.03359, -89.64051000000001 35.03333, -89.64067 35.0331)",1.0714285714285714,1.0714285714285714,1.0740740740740742,1.0714285714285714,1.1428571428571428,1.3793103448275863,1.1724137931034482,1.1428571428571428,0.0,1.38,0.0,"-89.63828,35.04012","-89.64067,35.0331",4,1.07,"(84.51363, 1.596555, 163.53558)",35.036609999999996,-89.639475,"((-89.63828, 35.04012), (-89.63831, 35.0397), (-89.63834, 35.03918), (-89.63837, 35.03877), (-89.63842, 35.03836), (-89.63848, 35.03799), (-89.63858, 35.03751), (-89.63866, 35.03716), (-89.63876, 35.0368), (-89.63886, 35.03649), (-89.6389, 35.03637), (-89.63899, 35.03611), (-89.63919, 35.03563), (-89.63933, 35.03534), (-89.63944, 35.03512), (-89.63959, 35.03481), (-89.63967, 35.03468), (-89.63979, 35.03447), (-89.64005, 35.03398), (-89.64032, 35.03359), (-89.64051, 35.03333), (-89.64067, 35.0331))"
